,City_x_x,2019,2020,2021,State/Province_x,City_State_x,Matched_Index,Count,City_y,State/Province_y,Longitude,Latitude,City_State_y,City_State,matches,SUMLEV,CBSA,City,State,LSAD,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEMALE,UNDER5_TOTAL,UNDER5_MALE,UNDER5_FEMALE,AGE513_TOTAL,AGE513_MALE,AGE513_FEMALE,AGE1417_TOTAL,AGE1417_MALE,AGE1417_FEMALE,AGE1824_TOTAL,AGE1824_MALE,AGE1824_FEMALE,AGE16PLUS_TOTAL,AGE16PLUS_MALE,AGE16PLUS_FEMALE,AGE18PLUS_TOTAL,AGE18PLUS_MALE,AGE18PLUS_FEMALE,AGE1544_TOTAL,AGE1544_MALE,AGE1544_FEMALE,AGE2544_TOTAL,AGE2544_MALE,AGE2544_FEMALE,AGE4564_TOTAL,AGE4564_MALE,AGE4564_FEMALE,AGE65PLUS_TOTAL,AGE65PLUS_MALE,AGE65PLUS_FEMALE,AGE04_TOTAL,AGE04_MALE,AGE04_FEMALE,AGE59_TOTAL,AGE59_MALE,AGE59_FEMALE,AGE1014_TOTAL,AGE1014_MALE,AGE1014_FEMALE,AGE1519_TOTAL,AGE1519_MALE,AGE1519_FEMALE,AGE2024_TOTAL,AGE2024_MALE,AGE2024_FEMALE,AGE2529_TOTAL,AGE2529_MALE,AGE2529_FEMALE,AGE3034_TOTAL,AGE3034_MALE,AGE3034_FEMALE,AGE3539_TOTAL,AGE3539_MALE,AGE3539_FEMALE,AGE4044_TOTAL,AGE4044_MALE,AGE4044_FEMALE,AGE4549_TOTAL,AGE4549_MALE,AGE4549_FEMALE,AGE5054_TOTAL,AGE5054_MALE,AGE5054_FEMALE,AGE5559_TOTAL,AGE5559_MALE,AGE5559_FEMALE,AGE6064_TOTAL,AGE6064_MALE,AGE6064_FEMALE,AGE6569_TOTAL,AGE6569_MALE,AGE6569_FEMALE,AGE7074_TOTAL,AGE7074_MALE,AGE7074_FEMALE,AGE7579_TOTAL,AGE7579_MALE,AGE7579_FEMALE,AGE8084_TOTAL,AGE8084_MALE,AGE8084_FEMALE,AGE85PLUS_TOTAL,AGE85PLUS_MALE,AGE85PLUS_FEMALE,MEDIAN_AGE_TOTAL,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE,City_x_y,State_x,nb_personne_starbucks,smh,smf,age_homme,age_femme
268,Sumter,39354,42467.0,46550.0,SC,"Sumter, SC",3130,1,Sumter, SC,-80.39,33.96,"Sumter,  SC","Sumter,  SC",Sumter,310.0,44940.0,Sumter,SC,Metropolitan Statistical Area,3.0,135782.0,65722.0,70060.0,8135.0,4158.0,3977.0,15552.0,7922.0,7630.0,7128.0,3622.0,3506.0,12887.0,7062.0,5825.0,108476.0,51808.0,56668.0,104967.0,50020.0,54947.0,51636.0,26172.0,25464.0,33441.0,16412.0,17029.0,32869.0,15442.0,17427.0,25770.0,11104.0,14666.0,8135.0,4158.0,3977.0,8531.0,4378.0,4153.0,8841.0,4468.0,4373.0,8484.0,4383.0,4101.0,9711.0,5377.0,4334.0,9121.0,4718.0,4403.0,8902.0,4310.0,4592.0,7932.0,3815.0,4117.0,7486.0,3569.0,3917.0,6859.0,3262.0,3597.0,7957.0,3678.0,4279.0,8852.0,4202.0,4650.0,9201.0,4300.0,4901.0,8244.0,3716.0,4528.0,7235.0,3200.0,4035.0,4687.0,2030.0,2657.0,3065.0,1239.0,1826.0,2539.0,919.0,1620.0,38.9,36.4,41.2,Sumter,SC,135782.0,51462.3496489604,41941.814963902725,36.11419311646024,39.34126463031687
269,Syracuse,50461,55027.0,58137.0,NY,"Syracuse, NY",3157,7,Syracuse, NY,-76.1,43.05,"Syracuse,  NY","Syracuse,  NY",Syracuse,310.0,45060.0,Syracuse,NY,Metropolitan Statistical Area,3.0,658281.0,322580.0,335701.0,35362.0,18003.0,17359.0,69507.0,35700.0,33807.0,32313.0,16561.0,15752.0,66932.0,32767.0,34165.0,537333.0,260589.0,276744.0,521099.0,252316.0,268783.0,253001.0,125517.0,127484.0,161844.0,80371.0,81473.0,172838.0,84991.0,87847.0,119485.0,54187.0,65298.0,35362.0,18003.0,17359.0,37947.0,19481.0,18466.0,39648.0,20401.0,19247.0,46430.0,22952.0,23478.0,44727.0,22194.0,22533.0,40901.0,20306.0,20595.0,42529.0,21194.0,21335.0,40992.0,20366.0,20626.0,37422.0,18505.0,18917.0,34898.0,17131.0,17767.0,42386.0,20866.0,21520.0,48112.0,23593.0,24519.0,47442.0,23401.0,24041.0,40115.0,19610.0,20505.0,32156.0,15104.0,17052.0,20314.0,9113.0,11201.0,13140.0,5508.0,7632.0,13760.0,4852.0,8908.0,40.1,39.1,41.1,Syracuse,NY,94040.14285714286,64193.22863740403,52317.48133948428,37.5499782999566,39.40984387892797
270,Tallahassee,44955,47882.0,52279.0,FL,"Tallahassee, FL",3162,14,Tallahassee, FL,-84.25,30.5,"Tallahassee,  FL","Tallahassee,  FL",Tallahassee,310.0,45220.0,Tallahassee,FL,Metropolitan Statistical Area,3.0,385776.0,186035.0,199741.0,19255.0,9780.0,9475.0,37316.0,19077.0,18239.0,17347.0,8827.0,8520.0,67848.0,31320.0,36528.0,320422.0,152746.0,167676.0,311858.0,148351.0,163507.0,178713.0,86443.0,92270.0,97929.0,48534.0,49395.0,86039.0,41596.0,44443.0,60042.0,26901.0,33141.0,19255.0,9780.0,9475.0,20404.0,10468.0,9936.0,21323.0,10847.0,10476.0,31102.0,14639.0,16463.0,49682.0,23270.0,26412.0,27498.0,13764.0,13734.0,24813.0,12279.0,12534.0,23419.0,11572.0,11847.0,22199.0,10919.0,11280.0,20722.0,10136.0,10586.0,21484.0,10793.0,10691.0,21638.0,10367.0,11271.0,22195.0,10300.0,11895.0,20228.0,9309.0,10919.0,17455.0,8106.0,9349.0,10715.0,4928.0,5787.0,6256.0,2641.0,3615.0,5388.0,1917.0,3471.0,34.7,34.1,35.4,Tallahassee,FL,27555.428571428572,57817.08947335219,47120.92792078204,35.198935684145454,36.730976614716056
271,Clearwater,50650,53847.0,58315.0,FL,"Clearwater, FL",595,10,Clearwater, FL,-82.72,27.96,"Clearwater,  FL","Clearwater,  FL",Clearwater,310.0,45300.0,Clearwater,FL,Metropolitan Statistical Area,3.0,3219514.0,1572587.0,1646927.0,160528.0,81816.0,78712.0,322387.0,165168.0,157219.0,149659.0,76806.0,72853.0,241181.0,120933.0,120248.0,2660619.0,1286734.0,1373885.0,2586940.0,1248797.0,1338143.0,1192199.0,594126.0,598073.0,839721.0,416004.0,423717.0,857117.0,418613.0,438504.0,648921.0,293247.0,355674.0,160528.0,81816.0,78712.0,175820.0,89887.0,85933.0,184929.0,94898.0,90031.0,177807.0,91137.0,86670.0,174671.0,86985.0,87686.0,203392.0,101117.0,102275.0,220719.0,109206.0,111513.0,212395.0,105207.0,107188.0,203215.0,100474.0,102741.0,197671.0,97409.0,100262.0,213768.0,105878.0,107890.0,225059.0,109767.0,115292.0,220619.0,105559.0,115060.0,196762.0,91249.0,105513.0,176412.0,81915.0,94497.0,122555.0,55731.0,66824.0,78724.0,34810.0,43914.0,74468.0,29542.0,44926.0,42.4,41.3,43.5,Clearwater,FL,321951.4,64410.54797761013,52494.59660175225,39.11970084961913,41.129402821132935
272,TheVillages,59209,60900.0,64282.0,FL,"TheVillages, FL",3187,1,The Villages, FL,-81.97,28.91,"The Villages,  FL","The Villages,  FL",The Villages,310.0,45540.0,The Villages,FL,Metropolitan Statistical Area,3.0,135638.0,67629.0,68009.0,2366.0,1246.0,1120.0,4964.0,2535.0,2429.0,2220.0,1127.0,1093.0,3791.0,2177.0,1614.0,127199.0,63273.0,63926.0,126088.0,62721.0,63367.0,21512.0,13203.0,8309.0,16051.0,10188.0,5863.0,27344.0,13025.0,14319.0,78902.0,37331.0,41571.0,2366.0,1246.0,1120.0,2727.0,1412.0,1315.0,2787.0,1412.0,1375.0,2558.0,1325.0,1233.0,2903.0,1690.0,1213.0,3589.0,2200.0,1389.0,4232.0,2718.0,1514.0,4279.0,2852.0,1427.0,3951.0,2418.0,1533.0,3968.0,2283.0,1685.0,4691.0,2491.0,2200.0,7188.0,3337.0,3851.0,11497.0,4914.0,6583.0,17941.0,7685.0,10256.0,24643.0,11396.0,13247.0,19247.0,9444.0,9803.0,10894.0,5650.0,5244.0,6177.0,3156.0,3021.0,68.3,67.6,68.8,The Villages,FL,135638.0,70854.39295750194,57746.33026036408,58.17779355010425,61.01987972180152
273,Toledo,48157,51432.0,54423.0,OH,"Toledo, OH",3202,9,Toledo, OH,-83.62,41.68,"Toledo,  OH","Toledo,  OH",Toledo,310.0,45780.0,Toledo,OH,Metropolitan Statistical Area,3.0,644217.0,315757.0,328460.0,36934.0,18719.0,18215.0,72384.0,37148.0,35236.0,33784.0,17282.0,16502.0,64779.0,32330.0,32449.0,517951.0,251258.0,266693.0,501115.0,242608.0,258507.0,251617.0,125659.0,125958.0,161592.0,80388.0,81204.0,161501.0,79140.0,82361.0,113243.0,50750.0,62493.0,36934.0,18719.0,18215.0,39565.0,20270.0,19295.0,41357.0,21219.0,20138.0,43847.0,22206.0,21641.0,46178.0,23065.0,23113.0,42723.0,21369.0,21354.0,43057.0,21439.0,21618.0,38774.0,19214.0,19560.0,37038.0,18366.0,18672.0,36403.0,17848.0,18555.0,39170.0,19341.0,19829.0,41812.0,20447.0,21365.0,44116.0,21504.0,22612.0,38686.0,18469.0,20217.0,31552.0,14813.0,16739.0,18892.0,8444.0,10448.0,12150.0,4939.0,7211.0,11963.0,4085.0,7878.0,38.7,37.5,39.8,Toledo,OH,71579.66666666667,60091.02342626703,48974.184092407624,36.37661556196696,38.45052061133776
274,Princeton,68721,71990.0,77911.0,NJ,"Princeton, NJ",2626,2,Princeton, NJ,-74.66,40.35,"Princeton,  NJ","Princeton,  NJ",Princeton,310.0,45940.0,Princeton,NJ,Metropolitan Statistical Area,3.0,385898.0,190021.0,195877.0,20882.0,10753.0,10129.0,41695.0,21389.0,20306.0,19424.0,10016.0,9408.0,42512.0,20881.0,21631.0,313649.0,152884.0,160765.0,303897.0,147863.0,156034.0,153853.0,77521.0,76332.0,96762.0,49124.0,47638.0,102948.0,50986.0,51962.0,61675.0,26872.0,34803.0,20882.0,10753.0,10129.0,22635.0,11547.0,11088.0,23905.0,12342.0,11563.0,28216.0,14113.0,14103.0,28875.0,14284.0,14591.0,23741.0,12204.0,11537.0,23646.0,12068.0,11578.0,24264.0,12248.0,12016.0,25111.0,12604.0,12507.0,25179.0,12620.0,12559.0,26515.0,13197.0,13318.0,26509.0,13101.0,13408.0,24745.0,12068.0,12677.0,20053.0,9438.0,10615.0,16119.0,7386.0,8733.0,10674.0,4612.0,6062.0,7040.0,2853.0,4187.0,7789.0,2583.0,5206.0,39.4,38.2,40.5,Princeton,NJ,192949.0,85985.34049953647,70078.05250712222,36.26755990127407,38.53126196541707
275,Tucson,45996,50131.0,52942.0,AZ,"Tucson, AZ",3237,59,Tucson, AZ,-111.09,32.13,"Tucson,  AZ","Tucson,  AZ",Tucson,310.0,46060.0,Tucson,AZ,Metropolitan Statistical Area,3.0,1052030.0,520254.0,531776.0,53096.0,27110.0,25986.0,109092.0,55858.0,53234.0,51118.0,26385.0,24733.0,120432.0,60558.0,59874.0,863972.0,423949.0,440023.0,838724.0,410901.0,427823.0,418762.0,214131.0,204631.0,260315.0,133900.0,126415.0,240536.0,116878.0,123658.0,217441.0,99565.0,117876.0,53096.0,27110.0,25986.0,59083.0,30151.0,28932.0,63112.0,32419.0,30693.0,69351.0,35302.0,34049.0,89096.0,44929.0,44167.0,72209.0,37379.0,34830.0,64865.0,34011.0,30854.0,62557.0,32078.0,30479.0,60684.0,30432.0,30252.0,56298.0,28027.0,28271.0,56864.0,27971.0,28893.0,60920.0,29590.0,31330.0,66454.0,31290.0,35164.0,65194.0,30299.0,34895.0,60427.0,28290.0,32137.0,41959.0,19285.0,22674.0,26270.0,11848.0,14422.0,23591.0,9843.0,13748.0,39.4,38.0,40.9,Tucson,AZ,17831.01694915254,58403.48991660937,47598.84428203663,37.71673451813922,39.811320932121795
276,Tulsa,56341,56708.0,59941.0,OK,"Tulsa, OK",3242,22,Tulsa, OK,-95.89,36.0,"Tulsa,  OK","Tulsa,  OK",Tulsa,310.0,46140.0,Tulsa,OK,Metropolitan Statistical Area,3.0,1023988.0,505757.0,518231.0,64294.0,33023.0,31271.0,127904.0,65681.0,62223.0,58093.0,29731.0,28362.0,87339.0,44576.0,42763.0,802294.0,391941.0,410353.0,773697.0,377322.0,396375.0,404346.0,203463.0,200883.0,273828.0,136814.0,137014.0,247696.0,122126.0,125570.0,164834.0,73806.0,91028.0,64294.0,33023.0,31271.0,69895.0,35928.0,33967.0,72923.0,37411.0,35512.0,67569.0,34721.0,32848.0,62949.0,31928.0,31021.0,68613.0,34565.0,34048.0,70843.0,35161.0,35682.0,69541.0,34626.0,34915.0,64831.0,32462.0,32369.0,59868.0,29738.0,30130.0,61325.0,30660.0,30665.0,62891.0,31084.0,31807.0,63612.0,30644.0,32968.0,55122.0,25977.0,29145.0,44872.0,20608.0,24264.0,29418.0,13020.0,16398.0,18481.0,7959.0,10522.0,16941.0,6242.0,10699.0,37.5,36.5,38.5,Tulsa,OK,46544.90909090909,66132.80378272844,53898.235082923675,35.059326909958735,37.13572904747111
277,Tyler,56639,55832.0,60284.0,TX,"Tyler, TX",3254,6,Tyler, TX,-95.28,32.31,"Tyler,  TX","Tyler,  TX",Tyler,310.0,46340.0,Tyler,TX,Metropolitan Statistical Area,3.0,237186.0,115014.0,122172.0,14765.0,7508.0,7257.0,29460.0,15170.0,14290.0,13476.0,6922.0,6554.0,22892.0,11246.0,11646.0,186102.0,88799.0,97303.0,179485.0,85414.0,94071.0,93876.0,45892.0,47984.0,60957.0,29519.0,31438.0,55078.0,26502.0,28576.0,40558.0,18147.0,22411.0,14765.0,7508.0,7257.0,16313.0,8318.0,7995.0,16596.0,8647.0,7949.0,17151.0,8718.0,8433.0,15768.0,7655.0,8113.0,15737.0,7696.0,8041.0,15956.0,7584.0,8372.0,15231.0,7332.0,7899.0,14033.0,6907.0,7126.0,13064.0,6236.0,6828.0,13732.0,6665.0,7067.0,13964.0,6779.0,7185.0,14318.0,6822.0,7496.0,13055.0,6098.0,6957.0,10928.0,5003.0,5925.0,7321.0,3274.0,4047.0,4880.0,2092.0,2788.0,4374.0,1680.0,2694.0,37.1,35.9,38.1,Tyler,TX,39531.0,66633.62053996712,54306.40074007319,35.10291790564627,37.27412991520152
278,Valdosta,37050,40091.0,42585.0,GA,"Valdosta, GA",3282,3,Valdosta, GA,-83.3,30.88,"Valdosta,  GA","Valdosta,  GA",Valdosta,310.0,46660.0,Valdosta,GA,Metropolitan Statistical Area,3.0,149152.0,72369.0,76783.0,9717.0,4958.0,4759.0,18387.0,9319.0,9068.0,7941.0,3956.0,3985.0,21583.0,10547.0,11036.0,116940.0,56041.0,60899.0,113107.0,54136.0,58971.0,66324.0,32771.0,33553.0,38907.0,19327.0,19580.0,32025.0,15359.0,16666.0,20592.0,8903.0,11689.0,9717.0,4958.0,4759.0,10046.0,5088.0,4958.0,10448.0,5290.0,5158.0,11504.0,5589.0,5915.0,15913.0,7855.0,8058.0,11006.0,5667.0,5339.0,10095.0,4935.0,5160.0,9470.0,4688.0,4782.0,8336.0,4037.0,4299.0,7715.0,3698.0,4017.0,7834.0,3753.0,4081.0,8439.0,4085.0,4354.0,8037.0,3823.0,4214.0,6804.0,3092.0,3712.0,5949.0,2679.0,3270.0,3684.0,1548.0,2136.0,2332.0,941.0,1391.0,1823.0,643.0,1180.0,32.8,31.7,34.0,Valdosta,GA,49717.333333333336,47067.597613865786,38360.092055300614,32.71087067667095,34.84490056392691
279,Vallejo,51819,58406.0,65448.0,CA,"Vallejo, CA",3284,7,Vallejo, CA,-122.21,38.08,"Vallejo,  CA","Vallejo,  CA",Vallejo,310.0,46700.0,Vallejo,CA,Metropolitan Statistical Area,3.0,451716.0,226650.0,225066.0,25758.0,13238.0,12520.0,50622.0,26000.0,24622.0,22788.0,11734.0,11054.0,37537.0,19977.0,17560.0,363816.0,181461.0,182355.0,352548.0,175678.0,176870.0,180156.0,93644.0,86512.0,125649.0,64942.0,60707.0,113048.0,56535.0,56513.0,76314.0,34224.0,42090.0,25758.0,13238.0,12520.0,27923.0,14269.0,13654.0,28517.0,14740.0,13777.0,27003.0,14058.0,12945.0,27504.0,14644.0,12860.0,30627.0,15952.0,14675.0,33486.0,17281.0,16205.0,32548.0,16830.0,15718.0,28988.0,14879.0,14109.0,26158.0,13484.0,12674.0,27884.0,14195.0,13689.0,29692.0,14712.0,14980.0,29314.0,14144.0,15170.0,26038.0,12163.0,13875.0,21461.0,9982.0,11479.0,13295.0,5920.0,7375.0,7911.0,3320.0,4591.0,7609.0,2839.0,4770.0,38.8,37.7,40.1,Vallejo,CA,64530.857142857145,72093.24034534924,58755.99088145963,36.39875579086698,38.56559853554069
280,Victoria,53029,54067.0,58294.0,TX,"Victoria, TX",3310,2,Victoria, TX,-97.0,28.86,"Victoria,  TX","Victoria,  TX",Victoria,310.0,47020.0,Victoria,TX,Metropolitan Statistical Area,3.0,98127.0,48345.0,49782.0,6351.0,3249.0,3102.0,12525.0,6413.0,6112.0,5700.0,2903.0,2797.0,8954.0,4460.0,4494.0,76350.0,37191.0,39159.0,73551.0,35780.0,37771.0,38521.0,19351.0,19170.0,25346.0,12744.0,12602.0,22331.0,10910.0,11421.0,16920.0,7666.0,9254.0,6351.0,3249.0,3102.0,6836.0,3461.0,3375.0,7168.0,3708.0,3460.0,6877.0,3475.0,3402.0,6298.0,3132.0,3166.0,6413.0,3229.0,3184.0,6547.0,3311.0,3236.0,6500.0,3304.0,3196.0,5886.0,2900.0,2986.0,5268.0,2569.0,2699.0,5167.0,2511.0,2656.0,5765.0,2829.0,2936.0,6131.0,3001.0,3130.0,5384.0,2567.0,2817.0,4577.0,2135.0,2442.0,3038.0,1396.0,1642.0,2035.0,875.0,1160.0,1886.0,693.0,1193.0,36.9,35.9,38.1,Victoria,TX,49063.5,64331.83877653547,52430.44860287641,35.06894197952219,37.06231167892009
281,NewportNews,49553,52895.0,56716.0,VANC,"NewportNews, VANC",2253,6,Newport News, VA,-76.49,37.07,"Newport News,  VA","Newport News,  VA","Newport News, Newport",310.0,47260.0,Newport News,VA,Metropolitan Statistical Area,3.0,1803328.0,890321.0,913007.0,107712.0,55107.0,52605.0,199962.0,102321.0,97641.0,88805.0,45110.0,43695.0,183409.0,99598.0,83811.0,1450722.0,709982.0,740740.0,1406849.0,687783.0,719066.0,759744.0,391010.0,368734.0,510217.0,257919.0,252298.0,432144.0,207204.0,224940.0,281079.0,123062.0,158017.0,107712.0,55107.0,52605.0,110884.0,56769.0,54115.0,111765.0,57169.0,54596.0,114287.0,58712.0,55575.0,135240.0,74379.0,60861.0,135188.0,70539.0,64649.0,136052.0,68291.0,67761.0,127811.0,64136.0,63675.0,111166.0,54953.0,56213.0,96611.0,47035.0,49576.0,104392.0,49954.0,54438.0,116407.0,55590.0,60817.0,114734.0,54625.0,60109.0,94701.0,43774.0,50927.0,76463.0,34396.0,42067.0,50403.0,21928.0,28475.0,31382.0,13079.0,18303.0,28130.0,9885.0,18245.0,36.9,35.3,38.6,Newport News,VA,300554.6666666667,62577.21035832671,51000.42644203627,35.118005752981226,37.77070274379057
282,Visalia,40061,45556.0,47986.0,CA,"Visalia, CA",3319,10,Visalia, CA,-119.29,36.33,"Visalia,  CA","Visalia,  CA","Visalia, Vidalia",310.0,47300.0,Visalia,CA,Metropolitan Statistical Area,3.0,477054.0,239188.0,237866.0,34964.0,17762.0,17202.0,74893.0,38355.0,36538.0,34339.0,17498.0,16841.0,47938.0,24304.0,23634.0,349665.0,174161.0,175504.0,332858.0,165573.0,167285.0,203440.0,103325.0,100115.0,130061.0,66024.0,64037.0,99287.0,49828.0,49459.0,55572.0,25417.0,30155.0,34964.0,17762.0,17202.0,40075.0,20518.0,19557.0,43716.0,22338.0,21378.0,39674.0,20292.0,19382.0,33705.0,17009.0,16696.0,33823.0,17016.0,16807.0,33541.0,17147.0,16394.0,32396.0,16417.0,15979.0,30301.0,15444.0,14857.0,26378.0,13351.0,13027.0,25557.0,12975.0,12582.0,24574.0,12266.0,12308.0,22778.0,11236.0,11542.0,18805.0,9044.0,9761.0,15029.0,7079.0,7950.0,9855.0,4466.0,5389.0,6311.0,2730.0,3581.0,5572.0,2098.0,3474.0,31.8,31.3,32.3,Visalia,CA,47705.4,52862.20345749032,43082.69581785461,30.689624897570113,32.01094313605139
283,Waco,42235,45477.0,49151.0,TX,"Waco, TX",3327,6,Waco, TX,-97.11,31.55,"Waco,  TX","Waco,  TX",Waco,310.0,47380.0,Waco,TX,Metropolitan Statistical Area,3.0,280428.0,137068.0,143360.0,17822.0,9191.0,8631.0,34448.0,17657.0,16791.0,15645.0,8159.0,7486.0,38492.0,19235.0,19257.0,220324.0,106139.0,114185.0,212513.0,102061.0,110452.0,120720.0,59659.0,61061.0,70500.0,34300.0,36200.0,60952.0,29515.0,31437.0,42569.0,19011.0,23558.0,17822.0,9191.0,8631.0,19206.0,9801.0,9405.0,19159.0,9891.0,9268.0,22724.0,11499.0,11225.0,27496.0,13860.0,13636.0,19179.0,9511.0,9668.0,17599.0,8397.0,9202.0,17415.0,8463.0,8952.0,16307.0,7929.0,8378.0,14641.0,7088.0,7553.0,14839.0,7186.0,7653.0,15832.0,7653.0,8179.0,15640.0,7588.0,8052.0,13918.0,6594.0,7324.0,11516.0,5328.0,6188.0,7328.0,3241.0,4087.0,4920.0,2068.0,2852.0,4887.0,1780.0,3107.0,34.2,32.8,35.4,Waco,TX,46738.0,54285.03034188977,44242.29972864016,33.488903318061105,35.711453683035714
284,WallaWalla,46483,50520.0,53845.0,WA,"WallaWalla, WA",3341,5,Walla Walla, WA,-118.35,46.05,"Walla Walla,  WA","Walla Walla,  WA",Walla Walla,310.0,47460.0,Walla Walla,WA,Metropolitan Statistical Area,3.0,62682.0,32101.0,30581.0,3170.0,1586.0,1584.0,6793.0,3492.0,3301.0,3154.0,1645.0,1509.0,7947.0,4170.0,3777.0,51140.0,26208.0,24932.0,49565.0,25378.0,24187.0,25656.0,13837.0,11819.0,15345.0,8426.0,6919.0,14272.0,7276.0,6996.0,12001.0,5506.0,6495.0,3170.0,1586.0,1584.0,3704.0,1880.0,1824.0,3879.0,2016.0,1863.0,4832.0,2440.0,2392.0,5479.0,2971.0,2508.0,3891.0,2178.0,1713.0,3892.0,2126.0,1766.0,3969.0,2172.0,1797.0,3593.0,1950.0,1643.0,3308.0,1756.0,1552.0,3392.0,1788.0,1604.0,3699.0,1851.0,1848.0,3873.0,1881.0,1992.0,3827.0,1842.0,1985.0,3195.0,1539.0,1656.0,2183.0,1022.0,1161.0,1345.0,570.0,775.0,1451.0,533.0,918.0,38.2,37.0,39.6,Walla Walla,WA,12536.4,59187.040696444325,48237.43816760212,36.786050278807515,38.87135803276544
285,Steubenville,41769,45217.0,48558.0,WVOH,"Steubenville, WVOH",3093,1,Stephenville, TX,-98.24,32.2,"Stephenville,  TX","Stephenville,  TX","Steubenville, Stephenville",310.0,44500.0,Stephenville,TX,Micropolitan Statistical Area,3.0,43378.0,21266.0,22112.0,2451.0,1242.0,1209.0,4606.0,2333.0,2273.0,2128.0,1082.0,1046.0,8540.0,4061.0,4479.0,35246.0,17140.0,18106.0,34193.0,16609.0,17584.0,20300.0,9941.0,10359.0,10177.0,5074.0,5103.0,9092.0,4532.0,4560.0,6384.0,2942.0,3442.0,2451.0,1242.0,1209.0,2540.0,1282.0,1258.0,2611.0,1327.0,1284.0,4614.0,2153.0,2461.0,5509.0,2714.0,2795.0,2851.0,1400.0,1451.0,2600.0,1282.0,1318.0,2431.0,1229.0,1202.0,2295.0,1163.0,1132.0,2052.0,1019.0,1033.0,2211.0,1100.0,1111.0,2449.0,1223.0,1226.0,2380.0,1190.0,1190.0,2124.0,1028.0,1096.0,1753.0,830.0,923.0,1125.0,531.0,594.0,710.0,300.0,410.0,672.0,253.0,419.0,32.1,31.9,32.2,Stephenville,TX,43378.0,53614.01766678681,43695.42439843124,34.01650521959936,34.982498191027496
286,Wheeling,47503,47257.0,50716.0,WVOH,"Wheeling, WVOH",3491,1,Wheeling, WV,-80.7,40.07,"Wheeling,  WV","Wheeling,  WV",Wheeling,310.0,48540.0,Wheeling,WV,Metropolitan Statistical Area,3.0,137740.0,69319.0,68421.0,6452.0,3299.0,3153.0,13474.0,6943.0,6531.0,6515.0,3317.0,3198.0,11050.0,5923.0,5127.0,114532.0,57424.0,57108.0,111299.0,55760.0,55539.0,48283.0,25726.0,22557.0,32345.0,17296.0,15049.0,37080.0,18702.0,18378.0,30824.0,13839.0,16985.0,6452.0,3299.0,3153.0,7261.0,3736.0,3525.0,7840.0,4017.0,3823.0,8042.0,4152.0,3890.0,7896.0,4278.0,3618.0,8007.0,4395.0,3612.0,8316.0,4490.0,3826.0,7982.0,4201.0,3781.0,8040.0,4210.0,3830.0,8080.0,4242.0,3838.0,8797.0,4535.0,4262.0,9421.0,4611.0,4810.0,10782.0,5314.0,5468.0,10118.0,4923.0,5195.0,8767.0,4172.0,4595.0,4906.0,2209.0,2697.0,3457.0,1386.0,2071.0,3576.0,1149.0,2427.0,44.4,42.5,46.6,Wheeling,WV,137740.0,55848.2868633937,45516.35379366587,39.838370432348995,42.5826573712749
287,Wichita,51801,53827.0,56343.0,KS,"Wichita, KS",3505,19,Wichita, KS,-97.24,37.72,"Wichita,  KS","Wichita,  KS","Wichita, Wichita Falls",310.0,48620.0,Wichita,KS,Metropolitan Statistical Area,3.0,647919.0,322418.0,325501.0,40381.0,20592.0,19789.0,83798.0,42810.0,40988.0,38499.0,19609.0,18890.0,59013.0,30652.0,28361.0,504309.0,249180.0,255129.0,485241.0,239407.0,245834.0,258608.0,131117.0,127491.0,170954.0,85830.0,85124.0,152324.0,75634.0,76690.0,102950.0,47291.0,55659.0,40381.0,20592.0,19789.0,44898.0,22953.0,21945.0,48758.0,24831.0,23927.0,44931.0,23147.0,21784.0,42723.0,22140.0,20583.0,44597.0,22709.0,21888.0,42917.0,21411.0,21506.0,43338.0,21496.0,21842.0,40102.0,20214.0,19888.0,35602.0,17751.0,17851.0,36288.0,18101.0,18187.0,38993.0,19441.0,19552.0,41441.0,20341.0,21100.0,35604.0,17273.0,18331.0,27795.0,13246.0,14549.0,17086.0,7789.0,9297.0,10980.0,4692.0,6288.0,11485.0,4291.0,7194.0,36.7,35.8,37.6,Wichita,KS,34101.0,62116.077138605695,50624.60286796364,34.75073662140451,36.454099987404035
